4.208559999999999945e+02,-3.161988312939761374e-06,2.282902943429547526e-01
4.242599999999999909e+02,-6.189423931711880447e-06,2.283062104465951314e-01
4.276659999999999968e+02,-6.357614799421438617e-06,2.283275780535542754e-01
4.310699999999999932e+02,-2.993797445230203627e-06,2.283434941571946541e-01
4.344759999999999991e+02,7.064016443801613640e-07,2.283473895922435160e-01
4.378600000000000136e+02,-6.862187402550125835e-06,2.283578051817463372e-01
4.412660000000000196e+02,-4.339324386906693981e-06,2.283768813563237798e-01
4.446700000000000159e+02,-1.480079635844140279e-06,2.283867859819704860e-01
4.480559999999999832e+02,-4.002942651487571710e-06,2.283960687387029398e-01
4.514599999999999795e+02,-1.345526941676491042e-07,2.284031107557812634e-01
4.548639999999999759e+02,-4.843896990035382046e-06,2.284115840771437644e-01
4.582699999999999818e+02,-4.675706122325823875e-06,2.284277959612441289e-01
4.616739999999999782e+02,-5.180278725454504317e-06,2.284445708474550363e-01
4.651999999999999886e+02,-9.755070327154596254e-07,2.284554234977466958e-01
4.686639999999999873e+02,-6.391252972963367192e-07,2.284582200409422670e-01
4.720699999999999932e+02,-5.684851328583193229e-06,2.284689897731361496e-01
4.754540000000000077e+02,-4.843896990035382046e-06,2.284868044152912614e-01
4.788600000000000136e+02,-1.648270503553705226e-06,2.284978605765328463e-01
4.824039999999999964e+02,-5.348469593164069264e-06,2.285102587999842116e-01
4.858700000000000045e+02,-6.693996534840567665e-06,2.285311283937840610e-01
4.892740000000000009e+02,-2.993797445230203627e-06,2.285476170191381440e-01
4.926999999999999886e+02,-5.853042196292758176e-06,2.285627716554440580e-01
4.962640000000000100e+02,-7.198569137969248953e-06,2.285860296268417136e-01
4.996700000000000159e+02,-4.002942651487571710e-06,2.286051058014191562e-01
5.030740000000000123e+02,-8.880477815064869625e-06,2.286270333830532353e-01
5.064599999999999795e+02,-8.039523476517059289e-06,2.286556789452398875e-01
5.098639999999999759e+02,-9.889623021322244061e-06,2.286861943525791974e-01
5.132680000000000291e+02,-5.348469593164069264e-06,2.287121295862090675e-01
5.166739999999999782e+02,-1.039419562445092620e-05,2.287389393450746655e-01
5.200579999999999927e+02,-4.507515254616258928e-06,2.287641530398820400e-01
5.234640000000000555e+02,-5.853042196292758176e-06,2.287817970692209435e-01
5.268680000000000518e+02,-5.684851328583193229e-06,2.288014345640002889e-01
5.302540000000000191e+02,-7.366760005678813053e-06,2.288235309419891783e-01
5.336580000000000155e+02,-5.180278725454504317e-06,2.288448860019095810e-01
5.370639999999999645e+02,-5.516660460873627435e-06,2.288631028893438890e-01
5.404679999999999609e+02,-5.348469593164069264e-06,2.288815953406958537e-01
5.438920000000000528e+02,-1.056238649216049030e-05,2.289088347263139311e-01
5.474579999999999700e+02,-4.507515254616258928e-06,2.289357043611284503e-01
5.508619999999999663e+02,-6.525805667131003565e-06,2.289544830733372394e-01
5.542680000000000291e+02,-9.755070327154596254e-07,2.289672578088650934e-01
5.576520000000000437e+02,-3.027435618772070368e-07,2.289694206088711270e-01
5.610579999999999927e+02,-1.648270503553705226e-06,2.289727431858245565e-01
5.644619999999999891e+02,-4.339324386906693981e-06,2.289829340723281426e-01
5.678680000000000518e+02,3.363817354191575683e-08,2.289902666559494870e-01
5.712720000000000482e+02,5.382107766706034049e-07,2.289892933690362287e-01
5.746580000000000155e+02,-3.027435618772070368e-07,2.289888947230415972e-01
5.780620000000000118e+02,5.247555072538336055e-06,2.289804786538504333e-01
5.814660000000000082e+02,3.363817354191575683e-08,2.289714900629456207e-01
5.848719999999999573e+02,9.452326765277388582e-06,2.289553354646547967e-01
5.882559999999999718e+02,1.567538887053118574e-05,2.289128193697990143e-01
5.916620000000000346e+02,1.954377882785110075e-05,2.288528411272086616e-01
5.950660000000000309e+02,2.458950485913796277e-05,2.287777262783734222e-01
5.984719999999999800e+02,3.266266650919693454e-05,2.286802258305331292e-01
6.018559999999999945e+02,4.393145464573759202e-05,2.285506285775389945e-01
6.052619999999999436e+02,5.301376150205393484e-05,2.283855308744393020e-01
6.086660000000000537e+02,6.899189393446231936e-05,2.281778772488863571e-01
6.120700000000000500e+02,8.396088116061332267e-05,2.279175516256745360e-01
6.154759999999999991e+02,1.033028309472129553e-04,2.275986415239548977e-01
6.190620000000000118e+02,1.334089962672245413e-04,2.271742172177594055e-01
6.224660000000000082e+02,1.586376264236588683e-04,2.266771538659395346e-01
6.258700000000000045e+02,1.805024392259019065e-04,2.260999374742039825e-01
6.293959999999999582e+02,2.275958821845792989e-04,2.253804601335573088e-01
6.328600000000000136e+02,2.797350511745434753e-04,2.245017629569792950e-01
6.362659999999999627e+02,3.486933069354638788e-04,2.234315494631179677e-01
6.396699999999999591e+02,4.142877453421930207e-04,2.221329557121413945e-01
6.430159999999999627e+02,4.967012705198785251e-04,2.206088710886041637e-01
6.460800000000000409e+02,5.471585308327470707e-04,2.190096778729318794e-01
6.490040000000000191e+02,5.959338824685200126e-04,2.173384767646854565e-01
6.518880000000000337e+02,7.338503939903609280e-04,2.154209278380317394e-01
6.548719999999999573e+02,7.674885675322732194e-04,2.131809301074400198e-01
6.577960000000000491e+02,8.734488141892972303e-04,2.107818796553630192e-01
6.606599999999999682e+02,9.659537914295561944e-04,2.081478551241168762e-01
6.634039999999999964e+02,1.026502503804998471e-03,2.054142050870550462e-01
6.662079999999999700e+02,1.065186403378197899e-03,2.024816572391842373e-01
6.688719999999999573e+02,1.070232129409484602e-03,1.996372797535110599e-01
6.715960000000000036e+02,1.213194366962612328e-03,1.965272528654521955e-01
6.742599999999999909e+02,1.228331545056473087e-03,1.932751403506428045e-01
6.770040000000000191e+02,1.342701335098975225e-03,1.897476832390694867e-01
6.796680000000000064e+02,1.315790796265445131e-03,1.862065717200921122e-01
6.822720000000000482e+02,1.430160586307947269e-03,1.826313430199814902e-01
6.848959999999999582e+02,1.416705316891182440e-03,1.788962549549843462e-01
6.876599999999999682e+02,1.480617846620816249e-03,1.748921543430107528e-01
6.904039999999999964e+02,1.492391207360485366e-03,1.708131859209483794e-01
6.930679999999999836e+02,1.583214275923648835e-03,1.667164794172139308e-01
6.956720000000000255e+02,1.526029380902397658e-03,1.626682441760263498e-01
6.982740000000000009e+02,1.576486641215266203e-03,1.586318708312512982e-01
7.010579999999999927e+02,1.529393198256588865e-03,1.543084860947064874e-01
7.038020000000000209e+02,1.576486641215266203e-03,1.500472189549510726e-01
7.064660000000000082e+02,1.601715271371700585e-03,1.458138540073852518e-01
7.090700000000000500e+02,1.500800750745963493e-03,1.417743781465879982e-01
7.116739999999999782e+02,1.660582075070047257e-03,1.376582577073756641e-01
7.143980000000000246e+02,1.588260001954935538e-03,1.332333347984675509e-01
7.170620000000000118e+02,1.547894193704640832e-03,1.290559774098490320e-01
7.196660000000000537e+02,1.557985645767214671e-03,1.250121218588566008e-01
7.222699999999999818e+02,1.497436933391772286e-03,1.210339616607917085e-01
7.248740000000000236e+02,1.421751042922469359e-03,1.172331789156305093e-01
7.274959999999999809e+02,1.512574111485632611e-03,1.133862786382015542e-01
7.302599999999999909e+02,1.441933947047616821e-03,1.093031485013085946e-01
7.328640000000000327e+02,1.431842494985042982e-03,1.055614915737820153e-01
7.354679999999999609e+02,1.495755024714676574e-03,1.017497596031330942e-01
7.380720000000000027e+02,1.458753033818573075e-03,9.790299011092273851e-02
7.406559999999999491e+02,1.418387225568278152e-03,9.418572489579499218e-02
7.433999999999999773e+02,1.342701335098975225e-03,9.039751139055948737e-02
7.460639999999999645e+02,1.374657599963791804e-03,8.677798928905589015e-02
7.486680000000000064e+02,1.317472704942540844e-03,8.327283563206777650e-02
7.512720000000000482e+02,1.270379261983863506e-03,7.990345237112955745e-02
7.539959999999999809e+02,1.285516440077724047e-03,7.642232242492175143e-02
7.567999999999999545e+02,1.214876275639708040e-03,7.291677183748593305e-02
7.596040000000000418e+02,1.199739097545847715e-03,6.953148108427967267e-02
7.622859999999999445e+02,1.216558184316803752e-03,6.629122642930196374e-02
7.652119999999999891e+02,1.115643663691066444e-03,6.287921512566641002e-02
7.680159999999999627e+02,1.110597937659779742e-03,5.975802440057254028e-02
7.707999999999999545e+02,1.115643663691066444e-03,5.665909609149216708e-02
7.736839999999999691e+02,1.006319599679851226e-03,5.359922506571129786e-02
7.764679999999999609e+02,9.911824215859906841e-04,5.081870225210924352e-02
7.792720000000000482e+02,9.188603484708789647e-04,4.814082228848942657e-02
7.820560000000000400e+02,8.936317183144446919e-04,4.561783333152427677e-02
7.850000000000000000e+02,8.515840013870541649e-04,4.304887579212371418e-02
7.878640000000000327e+02,8.717669055122016265e-04,4.058103729344395005e-02
7.908079999999999927e+02,7.826257456261337614e-04,3.814577131096835716e-02
7.936720000000000255e+02,7.557152067926038849e-04,3.594286706710470014e-02
7.965960000000000036e+02,7.018941291255440234e-04,3.381184221799238276e-02
7.996000000000000227e+02,6.968484030942572122e-04,3.171093093459823042e-02
8.026660000000000537e+02,6.934845857400660047e-04,2.957955046271518174e-02
8.056100000000000136e+02,6.514368688126754778e-04,2.759982608161357098e-02
8.084740000000000464e+02,6.598464121981534964e-04,2.572206842320604037e-02
8.114579999999999700e+02,5.858424304059461733e-04,2.386350067004078257e-02
8.144619999999999891e+02,5.639776176037032164e-04,2.213647095793028208e-02
8.174660000000000082e+02,5.387489874472688352e-04,2.048017559714371272e-02
8.204099999999999682e+02,4.967012705198785251e-04,1.895599281741608411e-02
8.234539999999999509e+02,4.849279097802091363e-04,1.746195320499935311e-02
8.268600000000000136e+02,4.243791974047667515e-04,1.591340320146331089e-02
8.302039999999999509e+02,3.941048412170456133e-04,1.454489788888765900e-02
8.336699999999999591e+02,3.890591151857588021e-04,1.318767475244159160e-02
8.370539999999999736e+02,3.335561288416033368e-04,1.196500975954728485e-02
8.404600000000000364e+02,3.234646767790295518e-04,1.084610332757532380e-02
8.438640000000000327e+02,2.797350511745434753e-04,9.819457390598335111e-03
8.472699999999999818e+02,2.662797817577785371e-04,8.889594130114614190e-03
8.506739999999999782e+02,2.545064210181091483e-04,8.003216012990060912e-03
8.542000000000000455e+02,2.326416082158661643e-04,7.144374037450551551e-03
8.576639999999999873e+02,2.090948867365274952e-04,6.379286428193020608e-03
8.610700000000000500e+02,1.872300739342844028e-04,5.704345020170614733e-03
8.644740000000000464e+02,1.771386218717106720e-04,5.084189499908825516e-03
8.678579999999999472e+02,1.535919003923720029e-04,4.524593456238013012e-03
8.712640000000000100e+02,1.401366309756070375e-04,4.024373767318345507e-03
8.746680000000000064e+02,1.249994528817464684e-04,3.573112152593121982e-03
8.780739999999999554e+02,1.132260921420771339e-04,3.167414049417560662e-03
8.814579999999999700e+02,1.036392126826321005e-04,2.800477953654151309e-03
8.848640000000000327e+02,9.354776062005838320e-05,2.464668538119663133e-03
8.882680000000000291e+02,8.614736244083763734e-05,2.158827438670019028e-03
8.916520000000000437e+02,8.076525467413166745e-05,1.876411290511498242e-03
8.950579999999999927e+02,6.478712224172328293e-05,1.628535592623797656e-03
8.984619999999999891e+02,5.671396059166430777e-05,1.421740749641381418e-03
9.018680000000000518e+02,5.385471584060175026e-05,1.233442293677222690e-03
9.052720000000000482e+02,4.712708113221926757e-05,1.061571275229489242e-03
9.087980000000000018e+02,3.686743820193598452e-05,9.134889376433696917e-04
9.122619999999999436e+02,3.333542998003518416e-05,7.918975699522101674e-04
9.156680000000000064e+02,3.198990303835869169e-05,6.806485278218754598e-04
9.190520000000000209e+02,3.047618522897263004e-05,5.749559064735509928e-04
9.224579999999999700e+02,2.374855052059016090e-05,4.826111814920375220e-04
9.258619999999999663e+02,2.189845097578496766e-05,4.049199849452123079e-04
9.292680000000000291e+02,2.105749663723716241e-05,3.317660061602223376e-04
9.326520000000000437e+02,1.870282448930329550e-05,2.644915428141048075e-04
9.360560000000000400e+02,1.466624366427380792e-05,2.076973888167077398e-04
9.394619999999999891e+02,1.617996147365985941e-05,1.551663014668080987e-04
9.428659999999999854e+02,6.929463749633957574e-06,1.158340597367524261e-04
9.462720000000000482e+02,7.434036352762638016e-06,9.137301906236849902e-05
9.496760000000000446e+02,7.265845485053079845e-06,6.635382017441959768e-05
9.530620000000000118e+02,3.565646395442715384e-06,4.801610442073389606e-05
9.564660000000000082e+02,7.097654617343514898e-06,2.986716609695849733e-05
9.598719999999999573e+02,3.565646395442715384e-06,1.170756447219090113e-05
9.634560000000000173e+02,3.229264660023592689e-06,-4.689161391957519243e-07
9.668619999999999663e+02,3.363817354191575683e-08,-6.025639664758442038e-06
9.702659999999999627e+02,-2.657415709811080509e-06,-1.559970298020685320e-06
9.736699999999999591e+02,1.715546850637536753e-06,4.309050027906380365e-08
9.770560000000000400e+02,2.018290412514736696e-07,-3.203026884696091869e-06
9.804600000000000364e+02,-1.345526941676491042e-07,-3.317531227425840612e-06
9.838659999999999854e+02,3.565646395442715384e-06,-9.160683800690794243e-06
9.872699999999999818e+02,-2.657415709811080509e-06,-1.070649242762566900e-05
9.906559999999999491e+02,-3.666560916068449016e-06,0.000000000000000000e+00
